,File,Specie ID,FminVoc,FmaxVoc,Fdom,FCC1,FCC2,FCC3,FCC4,FCC5,FCC6,FCC7,FCC8,FCC9,FCC10,FCC11,FCC12,FCC13,FCC14,FCC15,FCC16,FCC17,FCC18,FCC19,FCC20,FCC21,FCC22,FCC23,SpectralCentroid,Bandwidth,SpectralFlatness,Length,DeltaFreq
820,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,38.4,3500,3503.765853658536,-0.1560544997738345,1.877870422903918,-0.8168723926255499,11.64368225917045,-0.8265133106217514,1.45398406333332,-0.3752640317182535,11.86626655244122,-0.1514557608136746,2.490972076418755,-0.2976765304635678,11.12613320297332,-0.5437056352936999,2.146931315780841,-0.3322977562886308,-0.5558433313143182,-0.1292170451732885,0.08968696429230764,0.161524878778973,0.204923794138959,0.1391044681839458,0.03992279946634225,-0.2381147933661797,2722.475246764944,1144.283212432414,0.2204833328723907,1.998999999999796,3461.6
821,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,39.6,3500,3504.965853658537,0.03883927712863899,2.354431516937297,-0.4689588460591609,12.17146156680715,-0.7821717374740703,2.03722261994194,-0.2133475199224787,13.03477265126327,0.1007529855592486,2.137985437835184,-0.3792884296343157,13.96535547754415,-0.1107085534159069,1.074869184023556,-0.6230946966259253,0.4085771096254837,-0.04984927684818197,-0.4265207776379138,-0.05137861685558812,0.7493727040707094,0.3047747378137768,-0.3729536784081358,-0.2497087965641459,2780.706611646803,1103.714455555839,0.2085848450660706,2.399000000000115,3460.4
822,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,43.2,3500,3508.565853658536,0.129225730026695,1.585683123291491,-0.284341118560085,15.53353138464817,-0.1955844481733524,0.7701133832383502,-0.4035771514238421,13.59521224389672,-0.3479389980919312,1.603437718150998,0.3893891127048295,13.78767685007838,0.1256164463538523,1.834048948750792,-0.422946720144719,-0.000839202726800418,-0.001203094557614248,0.08278860848643355,-0.04620186719487799,-0.77543616010386,0.3991828113229154,0.5230904853264676,-0.3465498999928958,2757.821314630213,1101.697132244,0.2109731882810593,2.798999999999978,3456.8
823,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,48.4,3500,3513.765853658536,0.1600788142354161,1.649849610526338,-0.3531551955484389,13.85773971678671,0.3858530427006592,1.789936108142984,-0.7166788704565935,12.27524790671436,0.1322824254816213,2.029341051547408,-0.4631075045173008,12.63607037083867,0.1320801821871207,1.779969919566907,-0.5373299470728936,-0.4394969326661666,-0.009332877349431815,0.04337343634685623,-0.06139158384148491,0.2288219580873845,-0.1129882358798718,-0.1947288147985736,0.1446506161762809,2769.634051697019,1091.55305353646,0.2180328667163849,2.398999999999887,3451.6
824,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,49.6,3500,3514.965853658537,0.1956747726498651,1.916614937548442,-0.5679759202798268,11.2535237528785,-0.3687429990137452,1.51095148927268,-0.4309867386180259,10.72811497181844,0.5457281117699961,2.988877195858776,-0.01517319876644496,12.79031615578204,0.2139644269462544,1.133429261797765,-0.562974227022657,0.3911637580534908,0.006096551432129764,-0.2610618919168924,0.001667231085723272,1.212751156353337,0.1163270434199343,-0.7248922428926247,-0.3423951049590064,2775.173317085743,1086.621855174812,0.2196176201105118,1.999000000000024,3450.4
825,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,51.2,3500,3516.565853658537,0.1227736485907656,1.045565748137367,-0.6902262201764802,11.4949185597174,0.01445730900198328,1.393542511372564,-0.891385514706341,12.13736803811125,-0.3311066383966002,1.835638774884776,0.1744289273615822,9.76999017757452,-0.8030676898175404,2.570445797068138,0.826346327193233,-1.037638135713409,-0.3086137794694353,0.5082933496435903,0.505524182456571,-0.4896959177696889,-0.181822355916079,0.1934151294740823,0.4265383471807558,2799.303759754739,1068.802234138797,0.2109606713056564,1.999000000000024,3448.8
826,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,52.0,3500,3517.365853658537,-0.3306499716876055,2.083548833126788,0.04365511544572764,11.41249422226974,-0.1195833693778543,2.086459123570056,0.03095279975757825,9.506314200398545,-1.273397875626778,2.104061120866358,0.3918204017207995,11.50328496375911,0.2004839508254712,2.183677971051193,-0.3717472218192621,0.04388912323768205,0.1770446408376922,0.03337637930813475,-0.1384674457549966,0.978047067568439,0.6314076120712492,0.03835327987078374,-0.3754326539259561,2805.902929389395,1088.738634466973,0.2072701007127762,1.999000000000024,3448.0
827,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,52.8,3500,3518.165853658536,-1.06046859543576,2.245926302376327,0.3819824424014384,13.50903284592016,-0.0115892129284465,2.052712492963233,-0.03671223089982623,13.24952097320211,-0.02737909057680676,1.734014517146737,-0.08052394297370635,15.70161262915323,0.3534221598493477,0.9720901762285963,0.1350100560582226,1.523195095835892,0.4712969184283692,-0.4246120420492436,-0.08232412878107194,0.03754307583825156,-0.3340390660405795,-0.2843552657525236,0.3171143361665968,2769.875541145501,1108.281258089679,0.2165834009647369,2.798999999999978,3447.2
828,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,54.4,3500,3519.765853658536,-0.760680126329883,1.972482110727129,0.3905081125744058,14.68529192546037,0.574125362601255,0.8544362388540914,-0.02885598884675633,9.94102492561349,-0.7717783750624441,2.316689298818366,0.5014941750758323,10.23962117019326,-0.5440001352276355,2.129767683818438,0.006410021986689829,-0.04972134051364444,0.07222666370074919,0.0524285243637698,-0.128032696862572,-1.998955244573208,-0.5535136245481649,0.4655621284365548,-0.03786002583399017,2785.127053183704,1114.182182444629,0.2058683931827545,1.998999999999796,3445.6
829,SMA03320_20210327_193000.wav,Leptodactylus_fragilis,55.2,3500,3520.565853658536,-0.4870970518181259,2.458591734050994,0.5248843280718659,12.60039550269209,-0.3651561826305543,1.892944412516485,0.0966283437905251,13.16345825741776,-0.2353032188761326,1.59504464720992,-0.3268985599211223,12.67592330009445,-0.3418073376152291,2.402377950472682,0.370568618410803,0.1379582928557959,0.04842990473429894,-0.01873792785943721,-0.05143856988702097,-0.4129410192441663,-0.1142224939633341,0.6864903123986354,0.5628615813066331,2872.106547246959,1053.059765800581,0.1906160563230515,2.798999999999978,3444.8
